COD_CLIENTE;DES_CLIENTE;INDIRIZZO;CAP;CITY;PROVINCIA;TELEFONO;FAX;EMAIL;LINEA_CLIENTE;AREA;COD_AGENTE;AGENTE;GAMBE_FLG;NASO_FLG;INTESTINO_FLG;STOMACO_FLG;GOLA_FLG;COD_SUBENTRATO;COD_MICROBRICK;DESC_MICROBRICK;DESC_MICROAREE
25953;S.CHIARA;VIALE REGINA MARGHERITA 101;36100;VICENZA;VI;_0444544017               ;_+390444547956;farmacia.allapace@libero.it;Build;H;H33;Isacco Treccani;0,000000;0,000000;0,000000;0,000000;0,000000;0;0240802;VICENZA 0802;VICENZA 08
25954;GADOLA;VIA ROMA 23;81020;RECALE;CE;_0823-466948              ;_+390823466948;farmaciaovidiogadola@alice.it;Maintain;P;P07;Vincenzo Rongo;0,000000;0,000000;0,000000;0,000000;0,000000;0;0680802;CASERTA 0802;CASERTA 08
2597;DELLA BRUNELLA;VIA S D'ACQUISTO 2;21100;VARESE;VA;_0332289300               ;_+390332214856;ordine-varese@libero.it;Defend;F;F24;Davide Jula;0,000000;0,000000;0,000000;0,000000;0,000000;0;0120303;VARESE 0303;VARESE 03
25980;SANTAGOSTINO;VIA ROMA 2;20094;ASSAGO;MI;_024880788                ;_+390245706910;c.santagostino@tin.it;Observe;F;F39;Davide Marchetti;1,000000;1,000000;0,000000;0,000000;1,000000;0;0151804;MILANO 1804;MILANO 18
26002;COMUNALE S.MARIA DELLE MOLE;VIA G.PRATI 40;00040;MARINO;RM;_069309800                ;_+39069386685;;Build;M;M02;Antonella Nardi;0,000000;0,000000;0,000000;0,000000;0,000000;0;0593202;ROMA 3202;ROMA 32
26008;CUCCIA;VIA EMILIO SALGARI 1;90147;PALERMO;PA;_0916910416               ;;;Maintain;P;P32;Pierludovico Marsala;1,000000;1,000000;1,000000;1,000000;1,000000;0;0841306;PALERMO 1306;PALERMO 13
26020;COMUNALE N 2;VIA VISCONTI 18C;20063;CERNUSCO SUL NAVIGLIO;MI;_02-9232202               ;_+390292112201;cernusco2@otmail.it;Build;F;F25;Giordano Vellani;1,000000;1,000000;1,000000;1,000000;1,000000;0;0150201;MILANO 0201;MILANO 02
26021;COMUNALE N 1;VIA VERDI 40/B;20063;CERNUSCO SUL NAVIGLIO;MI;_029242771                ;_+39029240125;farma.cer@libero.it;Build;F;F25;Giordano Vellani;1,000000;1,000000;1,000000;1,000000;1,000000;0;0150201;MILANO 0201;MILANO 02
26022;CERNUSCO;VIA BUONARROTI 42/42A;00053;CIVITAVECCHIA;RM;_076623368                ;_+39076623146;;Build;M;M04;Valerio Medici;1,000000;1,000000;1,000000;1,000000;1,000000;0;0592101;ROMA 2101;ROMA 21
26040;CALIA;VIA X MARZO 84;70026;MODUGNO;BA;_0805325643               ;_+390805325643;farmaciacalia@tin.it;Defend;P;P09;Pierluca Lubello Lincenti;1,000000;0,000000;0,000000;0,000000;1,000000;0;0741201;BARI 1201;BARI 12
26049;CORLETO;VIA D'AURIA, 42;80048;S. ANASTASIA;NA;_0815304735               ;_+390815304735;farmaciacorleto@hotmail.it;Maintain;P;P04;Antonio Pisani;0,000000;0,000000;0,000000;0,000000;0,000000;0;0700901;NAPOLI 0901;NAPOLI 09
2605;BINDA;VIA CAVOUR 2;21020;BREBBIA;VA;_0332970730               ;_+390332970730;farmabinda@farmabinda.it;Build;F;F24;Davide Jula;0,000000;0,000000;0,000000;0,000000;0,000000;0;0120202;VARESE 0202;VARESE 02
2610;S.SERAFINO;VIA BATTAGLIA DI S.MARTINO 108;21030;CUVEGLIO CANONICA;VA;_0332650226               ;_+390332650226;info@farmaciachiesa.it;Build;F;F24;Davide Jula;0,000000;0,000000;0,000000;0,000000;0,000000;0;0120203;VARESE 0203;VARESE 02
26106;LIO;VIA UNITA' D'ITALIA 169;37132;S. MICHELE EXTRA;VR;_045973984                ;_+390458923032;;Build;H;H33;Isacco Treccani;0,000000;0,000000;0,000000;0,000000;0,000000;0;0230204;VERONA 0204;VERONA 02
26108;MINOCCI;VIA MARCONI 21;21010;CASTELVECCANA;VA;_0332520888               ;_+390332522710;farmaciaminocci@libero.it;Maintain;F;F24;Davide Jula;0,000000;0,000000;0,000000;0,000000;0,000000;0;0120102;VARESE 0102;VARESE 01
2614;CAMBI;VIA MAMELI 23;21040;MORAZZONE;VA;_0332461326               ;_+390332461326;;Defend;F;F24;Davide Jula;0,000000;0,000000;0,000000;0,000000;0,000000;0;0120307;VARESE 0307;VARESE 03
26140;AZIENDA MUNICIPALIZZATA;VIA G. DI VITTORIO 2;21029;VERGIATE;VA;_0331946093               ;_+390331946342;asssvergiate@virgilio.it;Build;F;F24;Davide Jula;0,000000;0,000000;0,000000;0,000000;0,000000;0;0120502;VARESE 0502;VARESE 05
2616;LODOLETTI;VIA CAVOUR 29;21040;CASTRONNO;VA;_0332892475               ;_+390332897123;flodoletti@tiscali.it;Build;F;F24;Davide Jula;0,000000;0,000000;0,000000;0,000000;0,000000;0;0120307;VARESE 0307;VARESE 03
26168;DE MICHELE;VIA ROMA 25;81030;TEVEROLA;CE;_0818118105               ;_+390818118105;zagaria.gennaro@virgilio.it;Maintain;P;P07;Vincenzo Rongo;0,000000;0,000000;0,000000;0,000000;0,000000;0;0681103;CASERTA 1103;CASERTA 11
2617;POMI;PIAZZA IV NOVEMBRE 5;21040;ALBIZZATE;VA;_0331993045               ;_+390331992199;andreapomi@libero.it;Build;F;F24;Davide Jula;0,000000;0,000000;0,000000;0,000000;0,000000;0;0120606;VARESE 0606;VARESE 06
26178;CERVANTES;VIA M. CERVANTES 51/53;80133;NAPOLI;NA;_081/5520282              ;_+390815520282;farmaciacervantes@libero.it;Observe;P;P04;Antonio Pisani;0,000000;0,000000;0,000000;0,000000;0,000000;0;0702402;NAPOLI 2402;NAPOLI 24
2618;NOBILI;VIA RONCHETTI 145;21044;CAVARIA;VA;_0331217274               ;_+390331217274;posta@farmacianobili.191.it;Build;F;F24;Davide Jula;0,000000;0,000000;0,000000;0,000000;0,000000;0;0120606;VARESE 0606;VARESE 06
26214;COMUNALE;VIALE SAN LORENZO 139;00040;TOR SAN LORENZO;RM;_0691010445               ;_+390691010445;comtorsan@libero.it;Build;M;M02;Antonella Nardi;1,000000;1,000000;1,000000;1,000000;1,000000;0;0593301;ROMA 3301;ROMA 33
26217;GIUSTI;PIAZZA DE SANTIS 10;57036;PORTO AZZURRO;LI;_056595095                ;_+390565920940;sgius@elbalink.it;Build;M;M35;Roberto Saggini;0,000000;0,000000;0,000000;0,000000;0,000000;0;0460402;LIVORNO 0402;LIVORNO 04
26220;GARBARINI;VIA CANEPARI 179/R;16159;GENOVA RIVAROLO;GE;_0106456528               ;_+390106442744;farmaciagarbarini@virgilio.it;Build;F;F32;Valter Tasso;0,000000;1,000000;0,000000;1,000000;1,000000;0;0100302;GENOVA 0302;GENOVA 03
26221;S.AGATA;VIA GUFFANTI 2/D;22070;BULGAROGRASSO;CO;_031930460                ;_+39031933044;lucmisen@tin.it;Build;F;F23;Maurizio Restivo;0,000000;0,000000;0,000000;0,000000;0,000000;0;0130101;COMO 0101;COMO 01
26222;PRIMA PORTA;VIA DELLA VILLA DI LIVIA 90;00188;ROMA;RM;_0633610408               ;_+390633619847;farmaciaprimaporta@staibene.it;Build;M;M03;Manuelo Maria Montemaggiori;1,000000;1,000000;1,000000;1,000000;1,000000;0;0592002;ROMA 2002;ROMA 20
26238;LAERA;VIA CONCILIAZIONE 18;70017;PUTIGNANO;BA;_0804911151               ;_+390804911151;farmacialaera@libero.it;Maintain;P;P36;Antonio Di Summa;0,000000;0,000000;0,000000;0,000000;0,000000;0;0741801;BARI 1801;BARI 18
26239;A.S.FAR.M.;VIA JAMORETTI 51;21056;INDUNO OLONA;VA;_0332201246               ;_+390332202353;farmacia@asfarm.it;Build;F;F24;Davide Jula;1,000000;1,000000;1,000000;1,000000;1,000000;0;0120401;VARESE 0401;VARESE 04
26241;ROSSI;VIA SCAPACCHIO 52/A;35030;SELVAZZANO DENTRO;PD;_0498055222               ;_+390498055222;;Maintain;H;H32;Roberta Cammisa;0,000000;0,000000;0,000000;0,000000;0,000000;0;0280305;PADOVA 0305;PADOVA 03
26244;LANZETTA;CORSO VITTORIO EMANUELE 36;00185;ROMA;RM;_06 6795079               ;_+39066795079;;Build;M;M03;Manuelo Maria Montemaggiori;0,000000;0,000000;0,000000;0,000000;0,000000;0;0590104;ROMA 0104;ROMA 01
2625;DE BERNARDI;VIA MATTEOTTI 43;21020;CASCIAGO;VA;_0332227362               ;_+390332221422;farmaciadicasciago@netadsl.biz;Build;F;F24;Davide Jula;0,000000;0,000000;0,000000;0,000000;0,000000;0;0120305;VARESE 0305;VARESE 03
2626;LEALI MIRABILE S.N.C.;VIA ROMA 41;21020;BARASSO;VA;_0332737730               ;_+390332737730;;Build;F;F24;Davide Jula;0,000000;0,000000;0,000000;0,000000;0,000000;0;0120305;VARESE 0305;VARESE 03
26353;ESPOSITO;VIA DI TRIGORIA 96;00128;ROMA;RM;_065060194                ;_+39065060194;farmaciaesposito@virgilio.it;Build;M;M02;Antonella Nardi;1,000000;1,000000;1,000000;1,000000;1,000000;0;0591204;ROMA 1204;ROMA 12
26398;COMUNALE;CORSO RISORGIMENTO 76;28100;NOVARA;NO;_0321474294               ;;;Build;F;F22;Elena Borri;0,000000;0,000000;0,000000;0,000000;0,000000;0;0030202;NOVARA 0202;NOVARA 02
26539;COMUNALI N.1 ANXANUM S.P.A.;VIALE CAPPUCCINI 31/33;66034;LANCIANO;CH;_087243771                ;_+3908560324;;Defend;P;P06;Elisabetta Di Battista;1,000000;1,000000;1,000000;1,000000;1,000000;0;0650201;CHIETI 0201;CHIETI 02
26542;GAMBADAURO;VIA M.RIPA 43 ANG.MONTI S.PAOL;00126;ACILIA;RM;_0652358396               ;_+390652360525;farmaciagambadauro@libero.it;Build;M;M04;Valerio Medici;0,000000;0,000000;0,000000;0,000000;0,000000;0;0591303;ROMA 1303;ROMA 13
266;POPOLARE;VIA CIRO MENOTTI 77/R;16154;GE SESTRI PONENTE;GE;_0106531390               ;_+390106531390;;Build;F;F32;Valter Tasso;1,000000;1,000000;1,000000;1,000000;1,000000;0;0100202;GENOVA 0202;GENOVA 02
26624;ROSSI SIRENA;VIA CHIESA 65 E;31040;NEGRISIA DI PONTE DI PIAVE;TV;_0422754398               ;_+390422754398;franco.rossi.sirena.treviso@farmarete.it;Build;H;H35;Raffaello Benossi;0,000000;0,000000;0,000000;0,000000;0,000000;0;0260203;TREVISO 0203;TREVISO 02
2683;MASCHERONI SNC;VIA ROMA 41;21059;VIGGIU';VA;_0332486138               ;_+390332486138;farmacia.mascheroni@genie.it;Maintain;F;F24;Davide Jula;0,000000;0,000000;0,000000;0,000000;0,000000;0;0120402;VARESE 0402;VARESE 04
26839;NIZZA;VIA NIZZA 65;10125;TORINO;TO;_0116699259               ;_+390116692369;vidom63@teletu.it;Defend;F;F34;Andrea Nerino Arrigo Neri;1,000000;1,000000;1,000000;1,000000;1,000000;0;0010202;TORINO 0202;TORINO 02
26844;STELVIO SNC;VIA STELVIO 25;20026;NOVATE MILANESE;MI;_023543785                ;_+39023543785;farmacia.stelvio@libero.it;Build;F;F33;Luigi Loffredo;1,000000;1,000000;1,000000;1,000000;1,000000;0;0151101;MILANO 1101;MILANO 11
26848;S.MARCO;VIA FORTI S.FRANCESCO 1;36100;VICENZA;VI;_0444921367               ;_+390444939932;farmacia.sanmarco@libero.it;Build;H;H33;Isacco Treccani;1,000000;1,000000;0,000000;1,000000;1,000000;0;0240803;VICENZA 0803;VICENZA 08
2685;DELLA CHIESA;VIA DIAZ 1;21021;ANGERA;VA;_0331930247               ;_+390331930247;dellachi@farmaciatota.191.it;Build;F;F24;Davide Jula;1,000000;1,000000;1,000000;1,000000;1,000000;0;0120501;VARESE 0501;VARESE 05
26851;PONTE S.MARTINO;CORSO DEL POPOLO 2;31100;TREVISO;TV;_0422546321               ;_+390422546321;farmacia.alponte@inwind.it;Maintain;H;H35;Raffaello Benossi;0,000000;0,000000;0,000000;0,000000;0,000000;0;0260101;TREVISO 0101;TREVISO 01
26867;FAVARIN;VIA POSTUMIA DI PONENTE 11;35013;CITTADELLA;PD;_0499401790               ;_+390499409791;farmaciafavarin@libero.it;Build;H;H32;Roberta Cammisa;1,000000;1,000000;1,000000;1,000000;1,000000;0;0280102;PADOVA 0102;PADOVA 01
26881;SARTESCHI;PIAZZA RISORGIMENTO 42;51039;QUARRATA;PT;_057372033                ;_+39057372604;farm.sarteschi@libero.it;Build;M;M34;Luca Mariotti;0,000000;0,000000;0,000000;0,000000;0,000000;0;0440201;PISTOIA 0201;PISTOIA 02
26885;EUROPA;VIA ALCIDE DE GASPERI 221;90146;PALERMO;PA;_091527845                ;_+39091527845;;Build;P;P32;Pierludovico Marsala;0,000000;0,000000;0,000000;0,000000;0,000000;0;0841305;PALERMO 1305;PALERMO 13
26899;CARDI ALLA COLOMBA D'ORO SNC;VIA GARIBALDI 1;36045;LONIGO;VI;_0444430925               ;_+390444436570;posta@farmaciacardi.it;Defend;H;H33;Isacco Treccani;1,000000;1,000000;0,000000;1,000000;1,000000;0;0240503;VICENZA 0605;VICENZA 06
2690;MONZANI;VIA F.LLI SAPORI 4;21030;MARCHIROLO;VA;_0332723065               ;_+390332998357;she-devil-2@libero.it;Build;F;F24;Davide Jula;1,000000;1,000000;1,000000;1,000000;1,000000;0;0120102;VARESE 0102;VARESE 01
26905;BINOTTI;VIA GIARDINO 1;20058;LOCATE TRIULZI;MI;_029079223                ;_+390290470698;binottim@farmaciabinotti.191.it;Maintain;F;F39;Davide Marchetti;0,000000;0,000000;0,000000;0,000000;0,000000;0;0151902;MILANO 1902;MILANO 19
26922;EREDI UGURGIERI;VIALE XX SETTEMBRE 262/B;54031;AVENZA;MS;_0585857547               ;_+390585857547;f.centraleavenza@farma3.it;Build;M;M34;Luca Mariotti;0,000000;0,000000;0,000000;0,000000;0,000000;0;0420201;MASSA CARRARA 0201;MASSA CARRARA 02
26923;GAZZOLO;VIA PINEROLO 12/14;10045;PIOSSASCO;TO;_0119065853               ;_+390119027989;farmaciagazzolo@tin.it;Build;F;F34;Andrea Nerino Arrigo Neri;1,000000;1,000000;1,000000;1,000000;1,000000;0;0013402;TORINO 3402;TORINO 34
26926;GALLI;VIA PIETRO MICCA 48;28100;NOVARA;NO;_0321611370               ;_+390321394924;farmacia.galli@iol.it;Build;F;F22;Elena Borri;1,000000;1,000000;1,000000;1,000000;1,000000;0;0030201;NOVARA 0201;NOVARA 02
26930;PORTA SUSA S.N.C.;CORSO FRANCIA 1 BIS;10138;TORINO;TO;_0114343515               ;_+390114343571;farmasusa@virgilio.it;Build;F;F35;Enrico Giuseppe Parlatore;1,000000;1,000000;1,000000;1,000000;1,000000;0;0010502;TORINO 0502;TORINO 05
26932;S.ROCCO;VIA PONTE 24;37026;PESCANTINA;VR;_0457150062               ;_+390456701186;sanrocco@easyasp.it;Build;H;H33;Isacco Treccani;0,000000;0,000000;0,000000;0,000000;0,000000;0;0230303;VERONA 0303;VERONA 03
26936;TONOLLI S.N.C.;VIA MAZZINI 46;16035;RAPALLO;GE;_018550296                ;_+390185233027;farmaciatonolli@libero.it;Build;F;F32;Valter Tasso;1,000000;1,000000;1,000000;1,000000;1,000000;0;0101001;GENOVA 1001;GENOVA 10
26941;BURELLI S.N.C.;PIAZZA GRAMSCI 16;06019;UMBERTIDE;PG;_0759417553               ;_+390759413222;burelli@albanetsrl.it;Build;M;M33;Stefano Maltinti;0,000000;0,000000;0,000000;0,000000;0,000000;0;0510103;PERUGIA 0103;PERUGIA 01
26947;URBANI;VIA ROMA 208;00040;LARIANO;RM;_069647502                ;_+39069647502;farmaciaurbani@yahoo.it;Observe;M;M02;Antonella Nardi;1,000000;1,000000;1,000000;1,000000;1,000000;0;0593101;ROMA 3101;ROMA 31
26965;CALZONI;VIA CAVALLOTTI 4;21026;GAVIRATE;VA;_0332743116               ;_+390332743116;farmcalzoni@tin.it;Build;F;F24;Davide Jula;0,000000;0,000000;0,000000;0,000000;0,000000;0;0120201;VARESE 0201;VARESE 02
26972;S.CHIARA;VIA MONTORIO 59/A;37131;VERONA;VR;_0458403706               ;_+390458487979;nicolapacenti@farma3.it;Defend;H;H33;Isacco Treccani;1,000000;1,000000;1,000000;1,000000;1,000000;0;0230206;VERONA 0206;VERONA 02
26973;MELATI S.N.C.;VIA CAVOUR 7;31015;CONEGLIANO VENETO;TV;_043822586                ;_+390438426790;farmacia.melati@tiscali.it;Build;H;H35;Raffaello Benossi;1,000000;1,000000;1,000000;1,000000;1,000000;0;0260501;TREVISO 0501;TREVISO 05
26979;LATTUADA;VIA ARCONTI 21;21010;CEDRATE DI GALLARATE;VA;_0332288494               ;_+390332831583;farmacia91@farmacialattuadameg.191.it;Build;F;F24;Davide Jula;0,000000;0,000000;0,000000;0,000000;0,000000;0;0120601;VARESE 0601;VARESE 06
26980;AL PONTE;P.ZZA COSTANTINO IMPERATORE 1;20128;MILANO;MI;_0227207083               ;_+390227205193;info@farmaciaalponte.191.it;Build;F;F33;Luigi Loffredo;1,000000;0,000000;1,000000;0,000000;0,000000;0;0152904;MILANO 2904;MILANO 29
26981;ALL' ANGELO;VIA SAN MARTINO 3;37024;NEGRAR;VR;_0457500030               ;_+390457500401;info@lizanol.it;Build;H;H33;Isacco Treccani;0,000000;0,000000;0,000000;0,000000;0,000000;0;0230303;VERONA 0303;VERONA 03
26990;S.GOTTARDO S.N.C.;VIA PIACENZA 221R;16138;GENOVA;GE;_0108365394               ;_+390108365394;farm.sangottardo@libero.it;Build;F;F32;Valter Tasso;1,000000;1,000000;1,000000;1,000000;1,000000;0;0100802;GENOVA 0802;GENOVA 08
27004;MARCHETTI FRATELLI S.N.C.;PIAZZA DEI MIRTI 1;00172;ROMA;RM;_0623230104               ;_+390623230095;marchemirti@tiscali.it;Build;M;M02;Antonella Nardi;1,000000;0,000000;1,000000;0,000000;1,000000;0;0590703;ROMA 0703;ROMA 07
27009;CAMPART;VIA OBERDAN 69/R;16166;GENOVA NERVI;GE;_0103726151               ;_+390103299049;campart@libero.it;Build;F;F32;Valter Tasso;1,000000;1,000000;1,000000;1,000000;1,000000;0;0100903;GENOVA 0903;GENOVA 09
2702;SCALVINI;VIA ROMA 103;25020;DELLO;BS;_0309718776               ;_+390309771095;fascalvo@tin.it;Build;H;H36;Diego Savio;0,000000;0,000000;0,000000;0,000000;0,000000;0;0170903;BRESCIA 0903;BRESCIA 09
27063;OBERDAN;VIA SALVO D'ACQUISTO 16;00049;VELLETRI;RM;_069627510                ;_+390696198108;;Maintain;M;M02;Antonella Nardi;0,000000;0,000000;0,000000;0,000000;0,000000;0;0593101;ROMA 3101;ROMA 31
27066;GRILLI S.N.C.;VIA C.DOLCI 6;20148;MILANO;MI;_0248707577               ;_+390240010077;farm.grilli@tiscalinet.it;Build;F;F33;Luigi Loffredo;0,000000;0,000000;0,000000;0,000000;0,000000;0;0153802;MILANO 3802;MILANO 38
27068;DEL CHIAPPAZZO;VIA BOBBIO 86/R;16137;GENOVA;GE;_0108392930               ;_+390108392930;gbertagnini@libero.it;Build;F;F32;Valter Tasso;1,000000;1,000000;1,000000;1,000000;1,000000;0;0100801;GENOVA 0801;GENOVA 08
27069;DEL BELVEDERE;VIA DALMAZIA 326;51100;PISTOIA;PT;_0573402004               ;_+390573402014;angiaco@yahoo.it;Defend;M;M34;Luca Mariotti;0,000000;0,000000;0,000000;0,000000;0,000000;0;0440304;PISTOIA 0304;PISTOIA 03
27072;TESTI S.N.C.;VIA BOIFAVA 31/B;20142;MILANO;MI;_028464908                ;_+390289511659;testi@farmaciatesti.it;Build;F;F39;Davide Marchetti;0,000000;0,000000;0,000000;0,000000;0,000000;0;0153401;MILANO 3401;MILANO 34
27075;DI CASTELLETTO DI BAUDOIN SAS;CORSO FIRENZE 10/R;16122;GENOVA;GE;_0108392238               ;_+390108312690;farmaciabaudoin@virgilio.it;Build;F;F32;Valter Tasso;0,000000;0,000000;0,000000;0,000000;0,000000;0;0100510;GENOVA 0510;GENOVA 05
27090;ROCCHIETTA;CORSO MASSIMO D'AZEGLIO 24;10015;IVREA;TO;_012540169                ;_+390125421833;farmaciarocchietta@libero.it;Build;F;F22;Elena Borri;1,000000;1,000000;1,000000;1,000000;1,000000;0;0014002;TORINO 4002;TORINO 40
27114;S.MARIA ASSUNTA;VIA G. DEL CARRETTO 54;37136;VERONA;VR;_045501304                ;_+390458278910;info@farmaciasantamariaassunta.it;Defend;H;H33;Isacco Treccani;1,000000;0,000000;1,000000;1,000000;0,000000;0;0230202;VERONA 0202;VERONA 02
27139;BALENZANO;VIA BRIGATA BARI 126;70123;BARI;BA;_0805740972               ;_+390805740972;farmacia.balenzano@alice.it;Build;P;P09;Pierluca Lubello Lincenti;1,000000;0,000000;1,000000;1,000000;1,000000;0;0741008;BARI 1008;BARI 10
27141;PIEROTTI S.N.C.;VIA CAMPO DI MARTE 46;06024;GUBBIO;PG;_0759220635               ;_+390759220581;;Defend;M;M33;Stefano Maltinti;0,000000;0,000000;0,000000;0,000000;0,000000;0;0510201;PERUGIA 0201;PERUGIA 02
27144;CENTRALE;PIAZZA ERBE 22;37121;VERONA;VR;_0458006264               ;_+390458068925;info@farmaciasignorini.it;Defend;H;H33;Isacco Treccani;0,000000;0,000000;1,000000;1,000000;0,000000;0;0230207;VERONA 0207;VERONA 02
27154;MANTEGAZZA S.N.C.;P.ZZA DON ANNICHINI 3;28887;OMEGNA;VB;_032361290                ;_+390323643621;lapidarg@tin.it;Build;F;F22;Elena Borri;1,000000;1,000000;1,000000;1,000000;1,000000;0;0960301;VERBANIA 0301;VERBANIA 03
27158;MERLINI;VIALE CERTOSA 121;20151;MILANO;MI;_0239262828               ;_+390233001705;fcia.merlini@tiscali.it;Defend;F;F33;Luigi Loffredo;0,000000;0,000000;0,000000;0,000000;0,000000;0;0153904;MILANO 3904;MILANO 39
2716;BIGNETTI;VIA POMPEO 3;25030;POMPIANO;BS;_0309465144               ;_+390309465144;farmaciabignetti@libero.it;Maintain;H;H36;Diego Savio;0,000000;0,000000;0,000000;0,000000;0,000000;0;0170902;BRESCIA 0902;BRESCIA 09
27173;BONAZZI S.N.C.;VIA VITTORIO VENETO 46;28040;OLEGGIO CASTELLO;NO;_032253130                ;_+39032253130;farmacia.romerio@libero.it;Build;F;F22;Elena Borri;1,000000;0,000000;0,000000;1,000000;0,000000;0;0030401;NOVARA 0401;NOVARA 04
27195;PERIN;VIA NOVENTANA 82;35027;NOVENTA PADOVANA;PD;_0498932726               ;_+390498958677;;Build;H;H32;Roberta Cammisa;0,000000;0,000000;0,000000;0,000000;0,000000;0;0280703;PADOVA 0703;PADOVA 07
27209;COGO;VIA SAN SEPOLCRO 1;36040;SOSSANO;VI;_0444885211               ;_+390444782245;farmacia.cogo@tin.it;Build;H;H32;Roberta Cammisa;0,000000;0,000000;0,000000;0,000000;0,000000;0;0240501;VICENZA 0501;VICENZA 05
27226;S.MARCO;VIA P.G. ANTONELLI 17;51100;PISTOIA;PT;_0573452284               ;_+390573965336;info@farmaciasanmarco.it;Build;M;M34;Luca Mariotti;0,000000;0,000000;0,000000;0,000000;0,000000;0;0440301;PISTOIA 0301;PISTOIA 03
27228;ALLE GRAZIE SNC;VIA PASSALACQUA 10/A;36061;BASSANO DEL GRAPPA;VI;_0424-35435               ;_+390424514309;farmaciaallegrazie@yahoo.it;Build;H;H32;Roberta Cammisa;0,000000;0,000000;0,000000;0,000000;0,000000;0;0240102;VICENZA 0102;VICENZA 01
27229;ESQUILINO S.N.C.;VIA GIOBERTI 79;00185;ROMA;RM;_064882392                ;_+39064882392;;Build;M;M03;Manuelo Maria Montemaggiori;0,000000;0,000000;0,000000;0,000000;0,000000;0;0590110;ROMA 0110;ROMA 01
27262;EUROPA;VIALE EUROPA 35;81031;AVERSA;CE;_0818112053               ;_+390818112053;farmaciaeuropa@libero.it;Maintain;P;P07;Vincenzo Rongo;0,000000;0,000000;0,000000;0,000000;0,000000;0;0681101;CASERTA 1101;CASERTA 11
27267;AL CORSO;CORSO TERME 4;35036;MONTEGROTTO TERME;PD;_049793922                ;_+390498929770;;Build;H;H32;Roberta Cammisa;0,000000;0,000000;0,000000;0,000000;0,000000;0;0280304;PADOVA 0304;PADOVA 03
27280;COMUNALE;VIA ALFONSO GATTA 65-67-69;80070;MONTERUSCELLO POZZUOLI;NA;_0815243014               ;_+390816587197;;Build;P;P07;Vincenzo Rongo;0,000000;0,000000;0,000000;1,000000;1,000000;0;0700202;NAPOLI 0202;NAPOLI 02
27285;DONFRANCESCO SNC;CORSO DELLA REPUBBLICA 195;00049;VELLETRI;RM;_069630053                ;_+39069637995;farmadon@virgilio.it;Build;M;M02;Antonella Nardi;0,000000;0,000000;0,000000;0,000000;0,000000;0;0593101;ROMA 3101;ROMA 31
27287;S.CAMILLO;PIAZZA MARTINI 3;20137;MILANO;MI;_025513310                ;_+39025513310;farmacia.dardanelli@libero.it;Defend;F;F33;Luigi Loffredo;0,000000;0,000000;0,000000;0,000000;0,000000;0;0152302;MILANO 2302;MILANO 23
27335;S.ANNA;VIA ALVISE DA MOSTO 27;37138;VERONA;VR;_045574273                ;_+39045574273;farmacia.faccioli@tiscali.it;Build;H;H33;Isacco Treccani;0,000000;0,000000;0,000000;0,000000;0,000000;0;0230212;VERONA 0212;VERONA 02
27339;S.FRANCESCO DI PAOLA;VIA A. MELDOLA 112;00143;ROMA;RM;_065041870                ;_+390651956628;farmaciatebano@hotmail.com;Build;M;M02;Antonella Nardi;0,000000;0,000000;0,000000;0,000000;0,000000;0;0591205;ROMA 1205;ROMA 12
27342;CENTRALE S.N.C.;VIA PASUBIO 33;57023;CECINA;LI;_0586684339               ;_+390586686111;info@pharmaciacentrale.it;Build;M;M35;Roberto Saggini;1,000000;0,000000;0,000000;1,000000;0,000000;0;0460203;LIVORNO 0203;LIVORNO 02
27344;MENCONI S.N.C.;PIAZZA CARLO MARX;06055;MARSCIANO;PG;_0758742100               ;_+390758743258;emmamenconi@virgilio.it;Build;M;M33;Stefano Maltinti;1,000000;1,000000;1,000000;1,000000;1,000000;0;0510702;PERUGIA 0702;PERUGIA 07
27375;PELLINI;VIA GRANDE 61;57100;LIVORNO;LI;_0586211637               ;_+390586211637;;Build;M;M35;Roberto Saggini;0,000000;0,000000;0,000000;0,000000;0,000000;5331;0460603;LIVORNO 0603;LIVORNO 06
27380;TOBINO S.N.C.;VIA C. BATTISTI 201;55049;VIAREGGIO;LU;_0584962130               ;_+39058446161;farm.tobino@caen.it;Build;M;M34;Luca Mariotti;0,000000;1,000000;0,000000;1,000000;0,000000;0;0430503;LUCCA 0503;LUCCA 05
27431;COMUNALE NORD;VIA PASSIRANO 21/B;20059;VIMERCATE;MI;_0396085236               ;_+390396085236;fcia.vimercate2@tiscali.it;Build;F;F25;Giordano Vellani;0,000000;0,000000;0,000000;0,000000;0,000000;0;0150405;MONZA BRIANZA 0405;MONZA BRIANZA 04
27433;CANNERI;CORSO GARIBALDI 31;50056;MONTELUPO FIORENTINO;FI;_057151042                ;_+39057151042;farmacia.canneri@tin.it;Build;M;M32;Paolo Bongini;0,000000;0,000000;0,000000;0,000000;0,000000;0;0451004;FIRENZE 1004;FIRENZE 10
27461;SANT'ANDREA;VIA MUCEDOLA 60;70014;CONVERSANO;BA;_0804951269               ;_+390804951269;farmaciasandrea@libero.it;Maintain;P;P36;Antonio Di Summa;0,000000;0,000000;0,000000;0,000000;0,000000;0;0741502;BARI 1502;BARI 15
