COD_CLIENTE;DES_CLIENTE;INDIRIZZO;CAP;CITY;PROVINCIA;TELEFONO;FAX;EMAIL;LINEA_CLIENTE;AREA;COD_AGENTE;AGENTE;GAMBE_FLG;NASO_FLG;INTESTINO_FLG;STOMACO_FLG;GOLA_FLG;COD_SUBENTRATO;COD_MICROBRICK;DESC_MICROBRICK;DESC_MICROAREE
6833;DE ANGELIS & C SNC;VIA MARMORATA 133;00153;ROMA;RM;_065740941                ;_+39065783256;farmadeangelis@tiscali.it;Build;M;M04;Valerio Medici;0,000000;0,000000;0,000000;0,000000;0,000000;0;0590109;ROMA 0109;ROMA 01
6842;DURANTE;VIA APPIA 1681;04020;MARINA DI MINTURNO;LT;_0771680272               ;_+390771620745;;Defend;M;M05;Marco Percili;0,000000;0,000000;0,000000;0,000000;0,000000;0;0600603;LATINA 0603;LATINA 06
6851;GUALTIERI;VIA LUNGOMARE CABOTO 556;04024;GAETA;LT;_0771460543               ;_+390771450387;farmacia.gualtieri@libero.it;Build;M;M05;Marco Percili;0,000000;0,000000;0,000000;0,000000;0,000000;0;0600601;LATINA 0601;LATINA 06
6859;PARRAVANO;P.ZZA DEL COMUNE;04016;SABAUDIA;LT;_0773515226               ;_+390773515226;farmaciaparravano@libero.it;Defend;M;M05;Marco Percili;0,000000;0,000000;0,000000;0,000000;0,000000;0;0600401;LATINA 0401;LATINA 04
6868;ZIZZI;VIA LA NEVE SNC;04019;TERRACINA;LT;_0773702117               ;_+390773704107;;Defend;M;M05;Marco Percili;1,000000;1,000000;1,000000;1,000000;1,000000;0;0600501;LATINA 0501;LATINA 05
6873;COMUNALE;VIA XXVIII MAGGIO 1;04010;ROCCAGORGA;LT;_0773958027               ;_+390773958722;ant_f@libero.it;Observe;M;M05;Marco Percili;1,000000;1,000000;1,000000;1,000000;1,000000;0;0600402;LATINA 0402;LATINA 04
6886;SAN CARLO;VIA MARCONI 26;04018;SEZZE;LT;_077388017                ;_+39077388017;;Defend;M;M05;Marco Percili;0,000000;0,000000;0,000000;0,000000;0,000000;0;0600402;LATINA 0402;LATINA 04
6889;LATINA EST;VIA DON TORELLO 13;04100;LATINA;LT;_0773664800               ;_+390773663445;latina.est@libero.it;Defend;M;M05;Marco Percili;0,000000;0,000000;0,000000;0,000000;0,000000;0;0600302;LATINA 0302;LATINA 03
6900;NOBILI;VIA DON MINZONI 105;04010;CORI;LT;_069678121                ;_+39069678121;farmacia.nobili@libero.it;Maintain;M;M05;Marco Percili;1,000000;1,000000;1,000000;1,000000;1,000000;0;0600201;LATINA 0201;LATINA 02
6923;MIRANDA;VIA BORGO SABOTINO 1/D;04010;BORGO SABOTINO LATINA;LT;_0773648063               ;_+390773648063;mirama@libero.it;Defend;M;M05;Marco Percili;0,000000;0,000000;0,000000;0,000000;0,000000;0;0600305;LATINA 0305;LATINA 03
6935;S.MARCO;CORSO REPUBBLICA 120;04100;LATINA;LT;_0773693005               ;_+390773660086;corsiann@farmaciasmarco.191.it;Build;M;M05;Marco Percili;1,000000;1,000000;1,000000;1,000000;1,000000;0;0600301;LATINA 0301;LATINA 03
6941;CENTRALE;VIA CAVOUR 24;04024;GAETA;LT;_0771460319               ;_+390771460319;;Build;M;M05;Marco Percili;0,000000;0,000000;0,000000;0,000000;0,000000;0;0600601;LATINA 0601;LATINA 06
6977;DELLA STAZIONE;CORSO DELLA REPUBBLICA 68;04018;SEZZE SCALO;LT;_0773876104               ;_+390773877353;;Maintain;M;M05;Marco Percili;0,000000;0,000000;0,000000;0,000000;0,000000;0;0600402;LATINA 0402;LATINA 04
6979;GRIECO;CORSO A CLAUDIO 66;04022;FONDI;LT;_0771531023               ;_+390771515825;;Build;M;M05;Marco Percili;0,000000;0,000000;0,000000;0,000000;0,000000;0;0600502;LATINA 0502;LATINA 05
6997;FRANCHINI;VIA LE PASTINE 13/A BORGATA C.;04010;SERMONETA;LT;_0773318678               ;_+390773318678;;Maintain;M;M05;Marco Percili;0,000000;0,000000;0,000000;0,000000;0,000000;0;0600303;LATINA 0303;LATINA 03
6998;DE LONGIS;VIA MARCONI 30;04025;LENOLA;LT;_0771589034               ;_+390771589034;;Build;M;M05;Marco Percili;0,000000;0,000000;0,000000;0,000000;0,000000;0;0600502;LATINA 0502;LATINA 05
7006;CIERI;VIA S.FRANCESCO D'ASSISI 104;70056;MOLFETTA;BA;_0803381952               ;_+390803381952;cierifarmolfett@tiscali.it;Maintain;P;P35;Amleto Piccirilli;0,000000;0,000000;0,000000;0,000000;0,000000;0;0740601;BARI 0601;BARI 06
7009;DI CROCE;VIA UMBERTO I 35;66020;SAN SALVO;CH;_087354185                ;_+390873549318;farmaciadicroce@tin.it;Maintain;P;P06;Elisabetta Di Battista;1,000000;1,000000;1,000000;1,000000;1,000000;0;0650402;CHIETI 0402;CHIETI 04
7015;SCIARRETTA;VIA GUARDIA VOMANO NOTARESCO;64024;NOTARESCO;TE;_*ND;_+390854163721;candelori.alfeo@tiscali.it;Build;P;P06;Elisabetta Di Battista;1,000000;0,000000;1,000000;1,000000;1,000000;0;0630102;TERAMO 0102;TERAMO 01
7023;CESARIS;VIA A VESPUCCI 69;65100;PESCARA;PE;_08563793                 ;_+3908563793;farmaciacesaris@virgilio.it;Build;P;P06;Elisabetta Di Battista;1,000000;1,000000;1,000000;1,000000;1,000000;0;0640205;PESCARA 0205;PESCARA 02
7043;MODERNA;C.SO V.EMANUELE 56;65121;PESCARA;PE;_0854211467               ;_+390854220980;fmoderna@farmaciamodernape.com;Build;P;P06;Elisabetta Di Battista;1,000000;1,000000;1,000000;1,000000;1,000000;0;0640202;PESCARA 0202;PESCARA 02
7044;ALBY;VIA GOBETTI 166;65100;PESCARA;PE;_08534114                 ;_+390854223332;farmaciaalby@virgilio.it;Build;P;P06;Elisabetta Di Battista;1,000000;1,000000;1,000000;1,000000;1,000000;0;0640202;PESCARA 0202;PESCARA 02
7048;PARERE;VIA ROMA 40;64011;ALBA ADRIATICA;TE;_0861712352               ;_+390861712356;aparere@tiscalinet.it;Build;P;P06;Elisabetta Di Battista;0,000000;1,000000;0,000000;1,000000;0,000000;0;0630301;TERAMO 0301;TERAMO 03
7051;GIACCI;VIA MONSIGNOR VENTURI 1;66100;CHIETI;CH;_087165801                ;_+390871404245;giaccimichele@virgilio.it;Observe;P;P06;Elisabetta Di Battista;0,000000;0,000000;0,000000;0,000000;1,000000;0;0650103;CHIETI 0103;CHIETI 01
7055;DI NISIO;VIA ALDO MORO 30;66020;SAN GIOVANNI TEATINO;CH;_0854463130               ;_+390854463130;giovanni.dinisio@virgilio.it;Maintain;P;P06;Elisabetta Di Battista;1,000000;1,000000;1,000000;1,000000;1,000000;0;0650102;CHIETI 0102;CHIETI 01
7073;GIACCI;VIA DEL MARE 44;66034;LANCIANO;CH;_0872714809               ;_+390872728015;farmaciagiacci@tin.it;Build;P;P06;Elisabetta Di Battista;1,000000;1,000000;1,000000;1,000000;0,000000;0;0650201;CHIETI 0201;CHIETI 02
7076;AMMASSARI;VIA NAZIONALE 109;64020;CASTELNUOVO VOMANO;TE;_086157237                ;_+39086157237;;Build;P;P06;Elisabetta Di Battista;1,000000;1,000000;0,000000;1,000000;0,000000;0;0630403;TERAMO 0403;TERAMO 04
708;S.MAURO;VIA MARTIRI DELLA LIBERTA 14;10099;SAN MAURO;TO;_0118223074               ;_+390118216140;mariaameliar@libero.it;Build;F;F35;Enrico Giuseppe Parlatore;1,000000;1,000000;1,000000;1,000000;1,000000;0;0012901;TORINO 2901;TORINO 29
7082;GIOVANNELLI;VIA G.SPATARO 1;66054;VASTO;CH;_0873362291               ;_+3908560324;vinmagio@tin.it;Build;P;P06;Elisabetta Di Battista;1,000000;1,000000;0,000000;1,000000;1,000000;0;0650402;CHIETI 0402;CHIETI 04
7088;RAPINO;VIA G D'ANNUNZIO 45;65025;MANOPPELLO SCALO;PE;_0858561006               ;_+390858561887;farmaciarapino@virgilio.it;Build;P;P06;Elisabetta Di Battista;1,000000;1,000000;1,000000;1,000000;1,000000;0;0640302;PESCARA 0302;PESCARA 03
7091;MARCELLI;PIAZZA LIBERTA' 35;64021;GIULIANOVA CITTA;TE;_0858003204               ;_+390858003204;;Build;P;P06;Elisabetta Di Battista;1,000000;0,000000;0,000000;0,000000;0,000000;0;0630201;TERAMO 0201;TERAMO 02
7095;GUAZZIERI;VIA GRAMSCI SNC;64015;NERETO;TE;_086182233                ;_+39086182221;;Build;P;P06;Elisabetta Di Battista;1,000000;1,000000;1,000000;1,000000;1,000000;0;0630303;TERAMO 0303;TERAMO 03
7096;DE CAROLIS;VIA ROMA 398;64010;VILLA ROSA;TE;_0861712474               ;_+390861712474;farmaciadecarolis@libero.it;Maintain;P;P06;Elisabetta Di Battista;1,000000;1,000000;1,000000;1,000000;1,000000;0;0630303;TERAMO 0303;TERAMO 03
710;MAFFEI;CORSO ITALIA 29;10090;GASSINO;TO;_0119606235               ;_+390119606235;farm.maffei@libero.it;Build;F;F22;Elena Borri;1,000000;1,000000;1,000000;1,000000;1,000000;0;0012901;TORINO 2901;TORINO 29
7101;DI PIETRO;CORSO UMBERTO 694;65015;MONTESILVANO;PE;_0854712235               ;_+390854712235;farmaciadipietro@libero.it;Build;P;P06;Elisabetta Di Battista;1,000000;1,000000;0,000000;1,000000;1,000000;0;0640207;PESCARA 0207;PESCARA 02
7106;DEL CORSO;CORSO S GIORGIO 73;64100;TERAMO;TE;_0861244272               ;_+390861253505;;Build;P;P06;Elisabetta Di Battista;1,000000;1,000000;1,000000;1,000000;1,000000;0;0630401;TERAMO 0401;TERAMO 04
7131;CUTARELLI;VIA NAZIONALE 17;66044;PIANE D ARCHI;CH;_0872898175               ;_+390872898175;aurelia.cutarelli@virgilio.it;Observe;P;P06;Elisabetta Di Battista;1,000000;1,000000;1,000000;1,000000;1,000000;0;0650204;CHIETI 0204;CHIETI 02
7133;D'ADDARIO;P.ZZA GARIBALDI 3;65013;CITTA' S.ANGELO;PE;_08596604                 ;_+39085960206;fdadd@tin.it;Build;P;P06;Elisabetta Di Battista;0,000000;0,000000;0,000000;0,000000;0,000000;0;0640207;PESCARA 0207;PESCARA 02
7136;CENTRALE;CORSO VITTORIO EMANUELE 116;65100;PESCARA;PE;_0854211895               ;_+390854226539;a.bonora1@virgilio.it;Build;P;P06;Elisabetta Di Battista;1,000000;1,000000;1,000000;1,000000;1,000000;0;0640201;PESCARA 0201;PESCARA 02
7141;ANTENUCCI;PIAZZA GARIBALDI 17;66051;CUPELLO;CH;_0873317558               ;_+390873319730;livioant@tin.it;Observe;P;P06;Elisabetta Di Battista;1,000000;0,000000;1,000000;1,000000;1,000000;0;0650402;CHIETI 0402;CHIETI 04
7173;FLLI MARCIANI;PIAZZA PLEBISCITO 64;66034;LANCIANO;CH;_0872710837               ;_+390872710837;mmarciani@virgilio.it;Build;P;P06;Elisabetta Di Battista;1,000000;1,000000;1,000000;1,000000;1,000000;0;0650201;CHIETI 0201;CHIETI 02
7184;AMOROSO PAOLUCCI;VIALE MONTECORNO 3;66023;FRANCAVILLA AL MARE;CH;_0854910061               ;_+390854910341;farmaciamoroso@tiscali.it;Build;P;P06;Elisabetta Di Battista;1,000000;1,000000;1,000000;1,000000;1,000000;0;0650104;CHIETI 0104;CHIETI 01
7205;RUSSI SNC;P.ZZA FIUME 27;66055;VASTO MARINA;CH;_0873801783               ;_+390873801783;farmacia.russi@virgilio.it;Build;P;P06;Elisabetta Di Battista;0,000000;0,000000;0,000000;0,000000;1,000000;0;0650402;CHIETI 0402;CHIETI 04
7206;DI DOMIZIO;CORSO GARIBALDI 72;66054;VASTO;CH;_0873367231               ;_+390873367231;;Build;P;P06;Elisabetta Di Battista;0,000000;0,000000;0,000000;0,000000;1,000000;0;0650402;CHIETI 0402;CHIETI 04
7248;MARCIANI MAGNO;PIAZZA PLEBISCITO 22;66034;LANCIANO;CH;_0872713018               ;_+390872727413;cristinaurba@libero.it;Maintain;P;P06;Elisabetta Di Battista;1,000000;1,000000;1,000000;1,000000;1,000000;0;0650201;CHIETI 0201;CHIETI 02
726;BORELLI;VIA SAN DONATO 9;10144;TORINO;TO;_011487712                ;_+39011488945;;Build;F;F35;Enrico Giuseppe Parlatore;0,000000;0,000000;0,000000;0,000000;0,000000;0;0010601;TORINO 0601;TORINO 06
7261;MARCIANI;VIA VITTORIO VENETO 40-40/C;66034;LANCIANO;CH;_0872712905               ;_+390872713149;ammarciani@tiscali.it;Build;P;P06;Elisabetta Di Battista;1,000000;1,000000;1,000000;1,000000;1,000000;0;0650201;CHIETI 0201;CHIETI 02
7317;NENNA;PIAZZA MAZZINI 46;66036;ORSOGNA;CH;_087186126                ;_+39087186126;;Maintain;P;P06;Elisabetta Di Battista;1,000000;1,000000;1,000000;1,000000;1,000000;0;0650302;CHIETI 0302;CHIETI 03
7324;BARELA;VIA AMENDOLA 19;84010;MAIORI;SA;_089877063                ;_+39089877063;farmacia@barela.it;Maintain;P;P02;Vito Benincasa;0,000000;0,000000;0,000000;0,000000;0,000000;0;0720302;SALERNO 0302;SALERNO 03
7333;CAPUTO CARLO;VIA RUSSO 9;84015;NOCERA SUPERIORE;SA;_081931069                ;_+39081931069;;Maintain;P;P02;Vito Benincasa;1,000000;1,000000;1,000000;1,000000;1,000000;0;0720401;SALERNO 0401;SALERNO 04
7334;PALAGIANO;VIA S. SERGIO 11/13;80065;SANT'AGNELLO;NA;_0818088766               ;_+390818786522;info@farmaciapalagiano.it;Build;P;P04;Antonio Pisani;0,000000;0,000000;0,000000;0,000000;0,000000;0;0701602;NAPOLI 1602;NAPOLI 16
7342;FARMACIE DEI GOLFI S.A.S.;CSO S AGATA - PALAZZO PANE 61B;80064;S AGATA SUI DUE GOLFI;NA;_0818780083               ;_+390815330963;;Build;P;P04;Antonio Pisani;0,000000;0,000000;0,000000;0,000000;0,000000;0;0701601;NAPOLI 1601;NAPOLI 16
7347;LEOGRANDE;CORSO ITALIA 31;80065;S AGNELLO;NA;_0818071137               ;_+390818075063;leogrande@farmaciapalagiano.it;Build;P;P04;Antonio Pisani;0,000000;0,000000;0,000000;0,000000;0,000000;0;0701602;NAPOLI 1602;NAPOLI 16
7353;COSTABILE;VIA POSIDONIA 271;84100;SALERNO;SA;_089723715                ;_+39089723715;fcostabile1@virgilio.it;Defend;P;P02;Vito Benincasa;1,000000;1,000000;1,000000;1,000000;1,000000;0;0720703;SALERNO 0703;SALERNO 07
7359;SAIT;VIA POSIDONIA 171;84100;SALERNO;SA;_089711470                ;_+390896303182;farmaciasait@virgilio.it;Maintain;P;P02;Vito Benincasa;1,000000;1,000000;1,000000;1,000000;1,000000;0;0720703;SALERNO 0703;SALERNO 07
7365;ACCARINO;CORSO ITALIA 309;84013;CAVA DEI TIRRENI;SA;_089341815                ;_+39089341713;mail@farmaciaaccarino.it;Build;P;P02;Vito Benincasa;0,000000;0,000000;0,000000;0,000000;0,000000;0;0720201;SALERNO 0201;SALERNO 02
7366;DEL DUOMO;CORSO UMBERTO I 216;84013;CAVA DEI TIRRENI;SA;_089341653                ;_+39089341653;;Build;P;P02;Vito Benincasa;1,000000;1,000000;0,000000;0,000000;1,000000;0;0720201;SALERNO 0201;SALERNO 02
7393;DEL SANTO;VIA LUIGI CACCIATORE 46;84100;SALERNO;SA;_089226669                ;_+39089226669;farmaciadelsanto@tin.it;Build;P;P02;Vito Benincasa;1,000000;1,000000;1,000000;1,000000;1,000000;0;0720704;SALERNO 0704;SALERNO 07
7394;PROTO;CORSO VITTORIO EMANUELE 31;84010;MINORI;SA;_089877200                ;_+39089877200;emprot00@protoemmanuela.191.it;Observe;P;P02;Vito Benincasa;0,000000;0,000000;0,000000;0,000000;0,000000;0;0720302;SALERNO 0302;SALERNO 03
7395;LAMBERTI;VIA V RUSSO 157;84015;NOCERA SUPERIORE;SA;_*ND;_+39081935077;;Maintain;P;P02;Vito Benincasa;0,000000;0,000000;0,000000;0,000000;0,000000;0;0720401;SALERNO 0401;SALERNO 04
7399;BOSCIA;VIA BARBARULO 64;84014;NOCERA INFERIORE;SA;_0815177109               ;_+390815177985;giuboscia@tin.it;Build;P;P02;Vito Benincasa;1,000000;1,000000;1,000000;1,000000;1,000000;0;0720401;SALERNO 0401;SALERNO 04
7418;VIOLANTE;P.ZZA BERNARDO D'AREZZO 22;84016;PAGANI;SA;_081918053                ;_+390815154666;gianfivio@gmail.com;Maintain;P;P02;Vito Benincasa;1,000000;1,000000;1,000000;1,000000;1,000000;0;0720402;SALERNO 0402;SALERNO 04
7422;PIFANO;PIAZZA GALDI 12;84100;SALERNO - FRATTE;SA;_089271428                ;_+39089271428;farmaciapifano@alice.it;Maintain;P;P02;Vito Benincasa;1,000000;1,000000;1,000000;1,000000;1,000000;0;0720706;SALERNO 0706;SALERNO 07
7424;PUGLIESE;PIAZZA DE GASPERI 4;84084;FISCIANO;SA;_089891459                ;_+39089891459;;Observe;P;P02;Vito Benincasa;0,000000;0,000000;0,000000;0,000000;0,000000;0;0720102;SALERNO 0102;SALERNO 01
7433;PAPPALARDO;VIA A.DIAZ 20;80051;AGEROLA;NA;_0818791085               ;_+390818791085;;Maintain;P;P04;Antonio Pisani;0,000000;0,000000;0,000000;0,000000;0,000000;0;0701504;NAPOLI 1504;NAPOLI 15
754;MONGE;CORSO REGINA MARGHERITA 218BIS;10144;TORINO;TO;_011484756                ;_+390114733484;jecko@farmaciamonge.191.it;Build;F;F35;Enrico Giuseppe Parlatore;1,000000;1,000000;0,000000;1,000000;1,000000;0;0010601;TORINO 0601;TORINO 06
7542;AMMIRATI;CORSO GARIBALDI 11;80030;TUFINO;NA;_0818297327               ;_+390818297327;;Observe;P;P08;Fabio Raimondi;1,000000;1,000000;1,000000;1,000000;1,000000;0;0700802;NAPOLI 0802;NAPOLI 08
7624;S.FRANCESCA;VIA SPERANZELLA 47;80134;NAPOLI;NA;_081403125                ;_+3908119569747;081403125@fastwebnet.it;Build;P;P04;Antonio Pisani;1,000000;1,000000;1,000000;1,000000;1,000000;0;0702404;NAPOLI 2404;NAPOLI 24
7630;CENTRALE;VIA AGGELLO 13;80144;NAPOLI;NA;_0817375904               ;_+390817375904;farmacialopasso@virgilio.it;Maintain;P;P04;Antonio Pisani;0,000000;0,000000;0,000000;0,000000;0,000000;0;0702304;NAPOLI 2304;NAPOLI 23
7655;SCARAMELLINO;VIA PANORAMICA 12;80056;ERCOLANO;NA;_0817390245               ;_+390817390245;farmaciascaramellino@virgilio.it;Build;P;P04;Antonio Pisani;0,000000;0,000000;0,000000;0,000000;0,000000;0;0701001;NAPOLI 1102;NAPOLI 11
7656;OLIVIERO;SALITA PUGLIANO 10;80056;ERCOLANO;NA;_0817390362               ;_+390817770829;farmaciaoliviero@virgilio.it;Observe;P;P04;Antonio Pisani;0,000000;0,000000;0,000000;0,000000;0,000000;0;0701001;NAPOLI 1102;NAPOLI 11
7678;DEL POPOLO;VIA ROMA 60;80047;S GIUSEPPE VESUVIANO;NA;_0815295394               ;_+390815295394;saverpost@libero.it;Defend;P;P08;Fabio Raimondi;0,000000;0,000000;0,000000;0,000000;0,000000;0;0701302;NAPOLI 1302;NAPOLI 13
7679;GIORDANO;PIAZZA GARIBALDI 37;80047;S GIUSEPPE VESUVIANO;NA;_0818271501               ;_+390818271501;giordanopost@libero.it;Maintain;P;P08;Fabio Raimondi;0,000000;0,000000;0,000000;0,000000;0,000000;0;0701302;NAPOLI 1302;NAPOLI 13
7680;D'AMBROSIO;VIA PASSANTI 158;80047;S GIUSEPPE VESUVIANO;NA;_0815295073               ;_+390818274466;farmacia.dambrosio@virgilio.it;Maintain;P;P08;Fabio Raimondi;0,000000;0,000000;0,000000;0,000000;0,000000;0;0701302;NAPOLI 1302;NAPOLI 13
7717;CARRATURO;CENTRO DIREZIONALE ISOLA G1;80143;NAPOLI;NA;_0817879078               ;_+390817879078;farmaciapcarraturo@libero.it;Build;P;P04;Antonio Pisani;1,000000;1,000000;1,000000;1,000000;1,000000;0;0702603;NAPOLI 2603;NAPOLI 26
7734;DE MAGISTRIS;VIA MONTAGNA SPACCATA 310;80126;NAPOLI;NA;_0812416600               ;_+390812416600;f.demagistris@tin.it;Maintain;P;P07;Vincenzo Rongo;1,000000;0,000000;0,000000;1,000000;1,000000;0;0701902;NAPOLI 1902;NAPOLI 19
7743;DEL POPOLO;VIA BAKU 3 RIONE 167;80144;NAPOLI SECONDIGLIANO;NA;_0817011102               ;_+390817011102;;Observe;P;P04;Antonio Pisani;0,000000;0,000000;0,000000;0,000000;0,000000;0;0702301;NAPOLI 2301;NAPOLI 23
7755;S.CIRO;VIA CAVALLEGGERI AOSTA 58;80124;NAPOLI;NA;_0815704733               ;_+390815704733;;Build;P;P07;Vincenzo Rongo;0,000000;0,000000;0,000000;0,000000;0,000000;0;0701803;NAPOLI 1803;NAPOLI 18
7780;SCHIOPPA;VIA V EMANUELE 168;80100;PROCIDA;NA;_0818967980               ;_+390818968303;farmaciasgiacomo@virgilio.it;Maintain;P;P04;Antonio Pisani;1,000000;1,000000;1,000000;1,000000;1,000000;0;0700201;NAPOLI 0201;NAPOLI 02
7781;S.LEONARDO;VIA VITTORIO EMANUELE 47;80079;PROCIDA;NA;_0818967042               ;_+390818967042;;Observe;P;P04;Antonio Pisani;1,000000;1,000000;1,000000;1,000000;1,000000;0;0700201;NAPOLI 0201;NAPOLI 02
7790;CONTE;VIA ACATE 28;80124;NAPOLI;NA;_0815703664               ;_+390815702294;niroma1@tin.it;Build;P;P07;Vincenzo Rongo;0,000000;0,000000;0,000000;0,000000;0,000000;0;0701801;NAPOLI 1801;NAPOLI 18
7813;DI COSTANZO;VIA LUIGI MAZZELLA 169;80070;ISCHIA;NA;_081991237                ;_+39081991237;farmaciadicostanzo@libero.it;Build;P;P04;Antonio Pisani;1,000000;1,000000;1,000000;1,000000;1,000000;0;0700101;NAPOLI 0101;NAPOLI 01
7824;BARILE;PIAZZA VITTORIA 14;80071;ANACAPRI;NA;_0818371460               ;_+390818371460;farmaciabarile@libero.it;Maintain;P;P04;Antonio Pisani;0,000000;0,000000;0,000000;0,000000;0,000000;0;0701708;NAPOLI 1708;NAPOLI 17
7842;MURA GRECHE;PIAZZA VINCENZO CALENDA 14;80139;NAPOLI;NA;_081287947                ;_+39081287947;gfmfusco@virgilio.it;Maintain;P;P04;Antonio Pisani;0,000000;0,000000;0,000000;0,000000;0,000000;0;0702405;NAPOLI 2405;NAPOLI 24
7861;LANNA;CORSO UMBERTO 184;80023;CAIVANO;NA;_0818313114               ;_+390818313114;farmacialanna@libero.it;Maintain;P;P08;Fabio Raimondi;1,000000;1,000000;1,000000;1,000000;1,000000;0;0700503;NAPOLI 0503;NAPOLI 05
7866;CICCHELLI;CORSO UMBERTO 231;80013;CASALNUOVO;NA;_0818423601               ;_+390818423601;farmaciacicchelli@libero.it;Build;P;P08;Fabio Raimondi;1,000000;1,000000;1,000000;1,000000;0,000000;0;0700701;NAPOLI 0504;NAPOLI 05
7869;SPIRITO EMILIO;PIAZZA RISCATTO 19;80027;FRATTAMAGGIORE;NA;_0818344034               ;_+390818342151;;Maintain;P;P07;Vincenzo Rongo;0,000000;0,000000;0,000000;0,000000;0,000000;0;0700401;NAPOLI 0401;NAPOLI 04
7903;LA ROCCA;VIA STADERA 139;80143;NAPOLI;NA;_0817590050               ;_+390817590050;laroccadottg@libero.it;Observe;P;P04;Antonio Pisani;0,000000;0,000000;0,000000;0,000000;0,000000;0;0702608;NAPOLI 2608;NAPOLI 26
7905;CRISPINO DR LUCA S A S;VIA LIETI 51;80131;NAPOLI;NA;_0817413400               ;_+390817413400;;Build;P;P04;Antonio Pisani;0,000000;0,000000;0,000000;0,000000;0,000000;0;0702205;NAPOLI 2205;NAPOLI 22
7910;FALCO SNC;NUOVA BELVEDERE 96;80024;CARDITO;NA;_08119739623              ;_+390818318613;farmafalco@tiscali.it;Observe;P;P07;Vincenzo Rongo;0,000000;0,000000;0,000000;0,000000;0,000000;0;0700503;NAPOLI 0503;NAPOLI 05
7913;TRODELLA;CALATA CAPODICHINO 123;80141;NAPOLI;NA;_0817801310               ;_+390817801027;giovannitrodella@virgilio.it;Defend;P;P04;Antonio Pisani;1,000000;1,000000;1,000000;1,000000;1,000000;0;0702206;NAPOLI 2206;NAPOLI 22
7925;PASCARELLA;CORSO VITTORIO EMANUELE 44;80011;ACERRA;NA;_0818850797               ;_+390818850603;farmaciapascarella@alice.it;Defend;P;P08;Fabio Raimondi;1,000000;1,000000;1,000000;1,000000;1,000000;0;0700701;NAPOLI 0504;NAPOLI 05
7928;MORRONE;VIA MARCO ROCCO 13;80026;CASORIA;NA;_0817586522               ;_+390817586522;farmaciamorrone@libero.it;Build;P;P08;Fabio Raimondi;0,000000;0,000000;0,000000;0,000000;0,000000;0;0700601;NAPOLI 0601;NAPOLI 06
7940;DE BENEDICTIS;PIAZZA VANVITELLI 17;80129;NAPOLI;NA;_0815780640               ;_+390815780640;farmaciadebenedictis@libero.it;Maintain;P;P04;Antonio Pisani;1,000000;1,000000;1,000000;1,000000;1,000000;0;0702002;NAPOLI 2002;NAPOLI 20
7941;MARRONE;VIA ROMA 5;80018;MUGNANO;NA;_0817452744               ;_+390817452744;farmaciarosariamarrone@virgilio.it;Maintain;P;P07;Vincenzo Rongo;0,000000;0,000000;0,000000;0,000000;0,000000;0;0700304;NAPOLI 0304;NAPOLI 03
7944;ALFANI DR ERRICO S.A.S.;VIA F. CILEA 122/126;80127;NAPOLI;NA;_0815604582               ;_+390815604623;ealfani@tin.it;Build;P;P04;Antonio Pisani;1,000000;1,000000;1,000000;1,000000;1,000000;0;0702003;NAPOLI 2003;NAPOLI 20
7945;RUGGIERO;CORSO CHIAIANO 28/E;80145;NAPOLI;NA;_0817400464               ;_+390817400464;farmacia.ruggiero@tiscali.it;Build;P;P04;Antonio Pisani;0,000000;0,000000;0,000000;0,000000;0,000000;0;0702007;NAPOLI 2007;NAPOLI 20
7946;S.GAETANO;VIALE REGINA MARGHERITA 37;80145;MIANO NAPOLI;NA;_0817540725               ;_+390817540725;francomc@virgilio.it;Build;P;P04;Antonio Pisani;1,000000;1,000000;1,000000;1,000000;1,000000;0;0702302;NAPOLI 2302;NAPOLI 23
7955;GALDIERO;VIA CICORI 13/A;80010;QUARTO FLEGREO;NA;_0818761025               ;_+390818761025;farmacia.galdiero@virgilio.it;Maintain;P;P07;Vincenzo Rongo;0,000000;0,000000;0,000000;0,000000;0,000000;0;0700202;NAPOLI 0202;NAPOLI 02
7957;EREDE GAUDIO;VIA V MEROLLA 87;80016;MARANO;NA;_0815862521               ;_+390817428548;francigaudio@yahoo.it;Maintain;P;P07;Vincenzo Rongo;0,000000;0,000000;0,000000;0,000000;0,000000;0;0700303;NAPOLI 0303;NAPOLI 03
7958;IADARESTA;CORSO DUCA D'AOSTA 13;80126;NAPOLI;NA;_0817261903               ;_+390817261903;dottrobertoragno@yahoo.it;Build;P;P07;Vincenzo Rongo;0,000000;0,000000;0,000000;0,000000;0,000000;0;0701902;NAPOLI 1902;NAPOLI 19
7960;AMENTE;CORSO UMBERTO I 93;80016;MARANO;NA;_0817420562               ;_+390817420562;;Build;P;P07;Vincenzo Rongo;1,000000;1,000000;1,000000;1,000000;1,000000;0;0700303;NAPOLI 0303;NAPOLI 03
7961;CAVAGNOLI;VIA RAFFAELE MORGHEN 167/169;80129;NAPOLI;NA;_0815789857               ;_+390815789857;;Maintain;P;P04;Antonio Pisani;1,000000;1,000000;0,000000;1,000000;0,000000;0;0702002;NAPOLI 2002;NAPOLI 20
7962;CANNONE;VIA SCARLATTI 75/85;80129;NAPOLI;NA;_0815781302               ;_+390815567261;itadelv@tin.it;Defend;P;P04;Antonio Pisani;1,000000;1,000000;0,000000;1,000000;1,000000;0;0702002;NAPOLI 2002;NAPOLI 20
